professor_nome,ano,titulo
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2025,Influência da região da dentina intrarradicular e do protocolo de cimentação adesiva na resistência de união ao push-out de pinos de fibra cimentados à dentina
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2024,Efeito de um novo adesivo multi-mode na durabilidade da resistência de união de vários tipos de zircônia ao cimento resinoso.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2024,Resistência à flexão biaxial de uma cerâmica vítrea CAD/CAM: efeito do tratamento de superfície e da aplicação do adesivo
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2023,Influência de diferentes protocolos de acabamento e polimento e do envelhecimento na resistência à flexão de resinas impressas em 3D e fresadas
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2023,INFLUÊNCIA DA ESPESSURA DE CAMADA DE IMPRESSÃO E DO ENVELHECIMENTO NA ESTABILIDADE DE COR E RUGOSIDADE DE RESINAS PARA PROVISÓRIOS E PLACAS OCLUSAIS IMPRESSAS 3D.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2022,"Influência da angulação, do pós-processamento e do envelhecimento no desajuste marginal e interno de coroas provisórias impressas em 3D"
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2022,"INFLUÊNCIA DA ANGULAÇÃO, PÓS-CURA E ENVELHECIMENTO NA RESISTÊNCIA À FRATURA DE COROAS UNITÁRIAS IMPRESSAS EM 3D"
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2021,Efeito do ZirLink e da termociclagem na resistência de união ao cisalhamento entre cimento resinoso e zircônia ultratranslúcida.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2020,"RESISTÊNCIA À FLEXÃO, ADESÃO CELULAR E LONGEVIDADE CLÍNICA DA ZIRCÔNIA MONOLÍTICA ULTRATRANSLÚCIDA"
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2020,"RESISTÊNCIA À FLEXÃO, ADESÃO CELULAR E LONGEVIDADE CLÍNICA DA ZIRCÔNIA MONOLÍTICA ULTRATRANSLÚCIDA"
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2020,Efeito de diferentes tipos técnicas de acabamento e polimento e do tipo de glaze na resistência à flexão da zircônia ultra translúcida
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2019,Efeito de diferentes protocolos de tratamento de superfície e cimentação adesiva na resistência à miniflexão de zircônias monolíticas.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2018,"Efeito de diferentes métodos de limpeza e da estratégia de cimentação da zircônia, após a contaminação com saliva, na resistência de união à dentina."
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2018,Efeito de diferentes protocolos de cimentação adesiva na resistência à flexão biaxial de uma nova cerâmica CAD/CAM.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2017,Efeito de diferentes protocolos de cimentação adesiva na resistência à flexão biaxial de uma nova cerâmica CAD/CAM.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2017,Efeito de diferentes protocolos de cimentação adesiva na resistência à microtração de uma nova cerâmica CAD/CAM ao cimento resinoso.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2016,Influência da ciclagem mecânica na resistência à flexão biaxial de duas novas cerâmicas CAD/CAM
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2016,Efeito do jateamento e da aplicação do sistema adesivo universal na resistência de união de cerâmicas de zircônia ao cimento resinoso.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2015,Efeito de diferentes técnicas de neutralização e da concentração do ácido fluorídrico na resistência de união entre uma cerâmica vítrea e um cimento resinoso.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2015,Efeito de diferentes técnicas de limpeza da dentina coronária humana na resistência de união à zircônia.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2014,Efeito de diferentes tratamentos de superfície na resistência de união de cerâmicas de zircônia e um cimento resinoso auto-adesivo.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2014,Efeito de diversos protocolos de jateamento na rugosidade superficial de diferentes cerâmicas a base de zircônia.
ROSEANA DE ALMEIDA FREITAS,2022,ESTUDO DE INTERAÇÕES BIDIRECIONAIS NO MICROAMBIENTE TUMORAL EM CARCINOMA DE CÉLULAS ESCAMOSAS DE LÁBIO INFERIOR E DE LÍNGUA ORAL
ROSEANA DE ALMEIDA FREITAS,2019,BIOMARCADORES DA TRANSIÇÃO EPITÉLIO-MESENQUIMAL NA CARCINOGÊNESE EM CARCINOMAS EPIDERMOIDES DE LÍNGUA ORAL E LÁBIO INFERIOR
ROSEANA DE ALMEIDA FREITAS,2018,ANÁLISE DE PROTEÍNAS DE REPARO DO DNA E PROTEÍNAS ASSOCIADAS EM LESÕES ODONTOGÊNICAS
ROSEANA DE ALMEIDA FREITAS,2017,ESTUDO CLÍNICO-PATOLÓGICO DAS NEOPLASIAS MESENQUIMAIS BENIGNAS DA REGIÃO ORAL E MAXILO-FACIAL
ROSEANA DE ALMEIDA FREITAS,2016,PREVALÊNCIA DE ANOMALIAS DENTÁRIAS OBSERVADAS EM RADIOGRAFIAS PANORÂMICAS REALIZADAS NO DEPARTAMENTO DE ODONTOLOGIA DA UFRN
ROSEANA DE ALMEIDA FREITAS,2016,PREVALÊNCIA DE LESÕES BUCAIS EM PACIENTES GERIÁTRICOS ATENDIDOS NO SERVIÇO DE ESTOMATOLOGIA DA UFRN
ROSEANA DE ALMEIDA FREITAS,2016,"VALOR PROGNÓSTICO DA IMUNOEXPRESSÃO DE PROTEÍNAS DE REPARO DO DNA (XRCC1, APE1, TFIIH e XPF) EM CARCINOMA DE CÉLULAS ESCAMOSAS DE LÍNGUA"
ROSEANA DE ALMEIDA FREITAS,2014,Estudo epidemiológico de doenças orais diagnosticada em adolescente atendidos na Clínica de Estomatologia da UFRN
ROSEANA DE ALMEIDA FREITAS,2013,LESÃO PERIFÉRICA E CENTRAL DE CÉLULAS GIGANTES DOS OSSOS GNÁTICOS: ESTUDO CLINICOPATOLÓGICO E FENOTÍPICO DAS CÉLULAS GIGANTES MULTINUCLEADAS
ROSEANA DE ALMEIDA FREITAS,2013,ODONTOMAS DOS OSSOS GNÁTICOS: ESTUDO EPIDEMIOLÓGICO EM UMA POPULAÇÃO DO NORDESTE BRASILEIRO
ROSEANA DE ALMEIDA FREITAS,2013,FATORES PROGNÓSTICOS EM PACIENTES COM CARCINOMA ADENÓIDE CÍSTICO DE GLÂNDULA SALIVAR
ROSEANA DE ALMEIDA FREITAS,2013,PROTEÍNAS DE INTERAÇÃO EPITÉLIO-MESENQUIMAL E O POTENCIAL OSTEOLÍTICO EM TUMORES ODONTOGÊNICOS
ROSEANA DE ALMEIDA FREITAS,2012,EXPRESSÃO DE FATORES OSTEOLÍTICOS EM CISTOS E TUMORES ODONTOGÊNICOS
ROSEANA DE ALMEIDA FREITAS,2012,"CORRELAÇÕES CLINICOPATOLÓGICAS, IMUNO-HISTOQUÍMICAS E DE RESPOSTA AO TRATAMENTO QUIMIOTERÁPICO E RADIOTERÁPICO COM POLIMORFISMOS EM GENES DO REPARO DO DNA EM PACIENTES COM CARCINOMA DE CÉLULAS ESCAMOSAS DE CABEÇA E PESCOÇO"
ROSEANA DE ALMEIDA FREITAS,2012,"VALOR PROGNÓSTICO DOS POLIMORFISMOS FUNCIONAIS NOS GENES DA MMP-1, MMP-13 E IL-8 NO CARCINOMA EPIDERMÓIDE ORAL"
ROSEANA DE ALMEIDA FREITAS,2011,EXPRESSÃO DE FATORES OSTEOLÍTICOS EM CISTOS E TUMORES ODONTOGÊNICOS
ROSEANA DE ALMEIDA FREITAS,2011,AVALIAÇÃO DO CONHECIMENTO DOS ALUNOS DE GRADUAÇÃO EM DIREITO E ODONTOLOGIA SOBRE BIOÉTICA
ROSEANA DE ALMEIDA FREITAS,2010,NÍVEL DE CONHECIMENTO DE PACIENTES DE ODONTOLOGIA SOBRE BIOÉTICA
ROSEANA DE ALMEIDA FREITAS,2009,POLIMORFISMOS FUNCIONAIS NOS GENES DE METALOPROTEINASES DE MATRIZ EM CARCINOMA EPIDERMÓIDE ORAL
ROSEANA DE ALMEIDA FREITAS,2009,NÍVEL DE CONHECIMENTO DE PACIENTES DE ODONTOLOGIA SOBRE BIOÉTICA
ROSEANA DE ALMEIDA FREITAS,2009,"DISPLASIA EPITELIAL ORAL: ASPECTOS CLÍNICOS, EPIDEMIOLÓGICOS E NÍVEL DE CONCORDÂNCIA INTER-EXAMINADORES DOS ASPECTOS HISTOLÓGICOS"
ROSEANA DE ALMEIDA FREITAS,2008,POLIMORFISMOS FUNCIONAIS NOS GENES DE METALOPROTEINASES DE MATRIZ EM CARCINOMA EPIDERMÓIDE ORAL
ROSEANA DE ALMEIDA FREITAS,2008,NÍVEL DE CONHECIMENTO DO ESTUDANTE DE ODONTOLOGIA SOBRE BIOÉTICA
ROSEANA DE ALMEIDA FREITAS,2007,POLIMORFISMOS FUNCIONAIS NOS GENES DE METALOPROTEINASES DE MATRIZ EM CARCINOMA EPIDERMÓIDE ORAL
ROSEANA DE ALMEIDA FREITAS,2007,NÍVEL DE CONHECIMENTO DO ESTUDANTE DE ODONTOLOGIA SOBRE BIOÉTICA
RUBENS MARIBONDO DO NASCIMENTO,2013,"Desgaste, corrosão e formação de biofilmes em sistemas de implantes dentários comerciais e experimentais"
RUTHINEIA DIOGENES ALVES UCHOA LINS,2025,INFLUÊNCIA DO CIRURGIÃO-DENTISTA NA PREVALÊNCIA DE PNEUMONIA ASSOCIADA À VENTILAÇÃO MECÂNICA (PAVM) EM UTI DE NATAL/RN
RUTHINEIA DIOGENES ALVES UCHOA LINS,2025,"AÇÃO DO GEL DE SPONDIAS MOMBIN L. SOBRE A INFLAMAÇÃO, O ESTRESSE OXIDATIVO E A PERDA ÓSSEA ALVEOLAR EM RATOS SUBMETIDOS A PERIODONTITE EXPERIMENTAL"
RUTHINEIA DIOGENES ALVES UCHOA LINS,2023,INFLUÊNCIA DO CIRURGIÃO-DENTISTA NA PREVALÊNCIA DE PNEUMONIA ASSOCIADA À VENTILAÇÃO MECÂNICA (PAVM) EM UTI DE NATAL/RN
RUTHINEIA DIOGENES ALVES UCHOA LINS,2021,Terapias Complementares no Controle de Microrganismos Superinfectantes e Oportunistas do Ambiente Bucal
RUTHINEIA DIOGENES ALVES UCHOA LINS,2019,AÇÃO ANTIBACTERIANA DO EXTRATO DE SPONDIAS MOMBIN L. NA SUA FORMA HIDROETANÓLICA E DE SUAS FRAÇÕES FRENTE A MICRORGANISMOS DO GÊNERO STREPTOCOCCUS E ACTINOMYCES
RUTHINEIA DIOGENES ALVES UCHOA LINS,2019,AÇÃO ANTIMICROBIANA E POTENCIAL ANTIBIOFILME DO EXTRATO HIDROETANÓLICO DE SPONDIAS MOMBIN L. E DE SUAS FRAÇÕES FRENTE A MICRORGANISMOS SUPERINFECTANTES E OPORTUNISTAS DO AMBIENTE BUCAL
RUTHINEIA DIOGENES ALVES UCHOA LINS,2018,AVALIAÇÃO IN VITRO DAS ALTERAÇÕES SUPERFICIAIS EM DENTES BOVINOS SUBMETIDOS AO EXTRATO DA FOLHA DO CAJÁ (Spondias mombin L.)
RUTHINEIA DIOGENES ALVES UCHOA LINS,2017,"ISOLAMENTO E CARACTERIZAÇÃO DE CÉLULAS-TRONCO MESENQUIMAIS DO LIGAMENTO PERIODONTAL, DA MARGEM GENGIVAL E DO TECIDO PULPAR EM DENTES HÍGIDOS, CARIADOS E PERIODONTALMENTE COMPROMETIDOS"
RUTHINEIA DIOGENES ALVES UCHOA LINS,2016,AVALIAÇÃO DA UTILIZAÇÃO DE CÉLULAS-TRONCO DERIVADO DE DENTE HUMANO EM UM MODELO DE DOENÇA PERIODONTAL INDUZIDA: UM ESTUDO IN VIVO
RUTHINEIA DIOGENES ALVES UCHOA LINS,2016,TRIAGEM FITOQUÍMICA E AÇÃO ANTIMICROBIANA DE EXTRATOS VEGETAIS SOBRE MICRORGANISMOS BUCAIS PLANCTÔNICOS E ORGANIZADOS EM BIOFILME
RUTHINEIA DIOGENES ALVES UCHOA LINS,2014,AVALIAÇÃO DAS CONDIÇÕES PERIODONTAL E PERI-IMPLANTAR EM PACIENTES SUBMETIDOS À REABILITAÇÃO ORAL COM PRÓTESES IMPLANTOSSUPORTADAS
RUTHINEIA DIOGENES ALVES UCHOA LINS,2014,TRIAGEM FITOQUÍMICA E AÇÃO ANTIBACTERIANA DE SCHINUS TEREBINTHIFOLIUS SOBRE BACTÉRIAS BUCAIS PLANCTÔNICAS E ORGANIZADAS EM BIOFILME
SERGEI GODEIRO FERNANDES RABELO CALDAS,2024,Análise radiográfica de vértebras cervicais para determinação do estágio de maturação óssea utilizando inteligência artificial
SERGEI GODEIRO FERNANDES RABELO CALDAS,2024,Avaliação in vitro das forças liberadas por cadeias elastométricas do tipo E-Link e em corrente ao longo do tempo
SERGEI GODEIRO FERNANDES RABELO CALDAS,2023,Avaliação da resistência ao cisalhamento de attachments ortodônticos fotopolimerizados por LED e LASER
SERGEI GODEIRO FERNANDES RABELO CALDAS,2023,Avaliação dos limites anatômicos para distalização no arco superior por meio de tomografias computadorizadas Cone Beam
SERGEI GODEIRO FERNANDES RABELO CALDAS,2022,Avaliação da resistência ao cisalhamento de attachments ortodônticos fotopolimerizados por LED e LASER
SERGEI GODEIRO FERNANDES RABELO CALDAS,2021,Avaliação da resistência ao cisalhamento de attachments utilizados em tratamento ortodôntico com alinhadores
SERGEI GODEIRO FERNANDES RABELO CALDAS,2020,Reconhecimento do período ideal de indicação para interceptação de maloclusões
SERGEI GODEIRO FERNANDES RABELO CALDAS,2019,"Caracterização mecânica, termodinâmica e química dos fios CuNiTi 35°c comerciais: um estudo clínico em longo prazo"
SERGEI GODEIRO FERNANDES RABELO CALDAS,2017,Influência do diodo emissor de luz (LED) de alta potência sobre a retina do rato
SERGEI GODEIRO FERNANDES RABELO CALDAS,2016,Influência de alterações deletérias no sorriso na percepção estética entre as especialidades odontológicas
SERGEI GODEIRO FERNANDES RABELO CALDAS,2016,Influência do modo de armazenamento sobre a degradação de forças dos elásticos intraorais de látex
TAMIRES CARNEIRO DE OLIVEIRA MENDES,2024,CONDIÇÕES DE SAÚDE BUCAL E FATORES ASSOCIADOS EM ESTUDANTES COM DEFICIÊNCIA ASSISTIDOS PELA SECRETARIA DE INCLUSÃO E ACESSIBILIDADE (SIA) DA UFRN
TAMIRES CARNEIRO DE OLIVEIRA MENDES,2022,Mortalidade por câncer de boca e orofaringe na população idosa brasileira: fatores socioeconômicos relacionados
TAMIRES CARNEIRO DE OLIVEIRA MENDES,2022,CONCEPÇÕES E PRÁTICAS DE DENTISTAS DA ATENÇÃO PRIMÁRIA À SAÚDE SOBRE O PRÉ-NATAL ODONTOLÓGICO
